name,city_id,is_activated,category,latitude,longitude,province_id
Uzm. Dr. Deniz Kırçuval,34,TRUE,4,41.011309,29.05283,459
Yasal Sağlık Hizmetleri,34,TRUE,19,40.909632,29.215486,446
Fizyoterapi Stüdyo,34,TRUE,4,40.991502,29.039841,444
Psikiyatri Dr. Nildan Şeker,34,TRUE,6,40.968522,29.085041,444
Psk. Mehmet Karaaslan,34,TRUE,6,40.994952,28.872727,428
Diş Hekimi Buket Oğuz Canatan,34,TRUE,7,41.017048,29.138114,458
Uzm. Kl. Psk. Damla Kankaya,34,TRUE,6,41.061467,28.994236,456
Diş Hekimi Emre Kural,34,TRUE,7,40.968265,29.066461,444
Dr. Yusuf Kaya,34,TRUE,7,41.002294,28.863516,427
Eminay Diş Laboratuvarı,34,TRUE,15,40.8784,29.235081,449
Op. Dr. Ziya Postalcı,34,TRUE,4,40.995175,28.86954,428
Dr. Sevil Sarıer,34,TRUE,4,40.989522,28.871739,428
Mini Mental Gelişim Merkezi,34,TRUE,6,40.895292,29.248,449
Doç. Dr. Azize Dede Kılıç,34,TRUE,4,40.97727,29.047216,444
Uzm. Dyt. Yasemin Koçum,34,TRUE,8,40.974797,29.052948,444
Diş Hekimi Ferda Akyıldız,34,TRUE,7,41.025297,29.035585,459
Dr. Buket Özer,34,TRUE,7,41.000722,28.862011,427
Özel Sarıgazi Yaşam Tıp Merkezi,34,TRUE,14,41.009083,29.213727,450
Diş Hekimi Nalan Dilaver,34,TRUE,7,41.021801,29.035367,459
Dr. Ünal Yalçın,34,TRUE,7,40.999652,28.834199,427
Dr. Keyser Kuşak,34,TRUE,7,40.992271,28.843573,427
Prof. Dr. Burhan Uslu,34,TRUE,4,40.970104,29.063215,444
Duytek İşitme Cihazları,34,TRUE,11,40.979852,29.044322,444
Dyt. Şahin Soykan,34,TRUE,8,40.97311,29.055966,444
Uzm. Psk. Ayşe Coşkun Yılmaz,34,TRUE,6,40.996254,28.87028,428
Özel 500 Evler Avrupa Polikliniği,34,TRUE,3,41.066432,28.898616,442
Şeffaf Optik,34,TRUE,5,41.00486,28.841645,427
Prof. Dr. Rasim Gençosmanoğlu,34,TRUE,4,40.969566,29.062692,444
Yasemin Aydeniz Diş Hekimi,34,TRUE,7,40.96166,29.078403,444
Kadın Hastalıkları ve Doğum Uzmanı Op. Dr. Havva Pars Ağargün,34,TRUE,4,41.02278,29.11311,458
Dt. Köksal Kahraman,34,TRUE,7,40.995855,28.869642,428
Dr. Birgül Altıntürk,34,TRUE,4,40.957947,29.084983,444
Diş Hekimi Zeynep Şahin,34,TRUE,7,41.009604,29.212492,450
Dr. Zafer Çağlar,34,TRUE,4,41.089051,29.047604,451
Uzm. Kl. Psk. Duygu Çağlın Bacak,34,TRUE,6,41.067654,29.011219,456
Bran Goals Psychology,34,TRUE,6,40.970834,29.061893,444
Uzm. Dkt. Ayşe Işıldar,34,TRUE,4,40.979657,29.044765,444
Prof. Dr. Levent Türkeri,34,TRUE,4,40.974384,29.054833,444
Dr. İbrahim Fuat Akgül,34,TRUE,4,40.966051,29.066921,444
Psikoloji Dünyası,34,TRUE,6,40.969744,29.063684,444
Jinekolog Op. Dr. Sacit Güneş,34,TRUE,4,40.986474,28.868603,428
Doç. Dr. Melih Malkoç,34,TRUE,4,41.060135,28.987621,456
Daymer İşitme Cihazları,34,TRUE,11,40.912349,29.174219,446
Etfal İşitme Cihazları,34,TRUE,11,41.056619,28.986733,456
Diş Hekimi Osman Abamor,34,TRUE,7,40.984067,29.057892,444
Diş Hekimi Nihal Tokay,34,TRUE,7,40.968602,29.084952,444
Ortodonti Uzmanı Ebru Özcan Satır,34,TRUE,7,40.915502,29.151022,448
Alen Psikoloji,34,TRUE,6,40.955141,29.091033,444
Op. Dr. Selda Karakaya,34,TRUE,4,41.019846,29.034024,459
Diş Hekimi Taha Tekin Yazar,34,TRUE,7,40.968554,29.084981,444
Mavi İşitme Cihazları,34,TRUE,11,40.886276,29.260089,449
Odak Psikoloji,34,TRUE,6,40.914575,29.303704,449
Diş Hekimi Enis Cam,34,TRUE,7,40.975819,29.07956,444
Diş Hekimi Erkin Altınel,34,TRUE,7,41.019928,29.03407,459
Fil Psikoloji,34,TRUE,6,40.983255,29.063843,444
Diş Hekimi Erdal Kumkumoğlu,34,TRUE,7,41.055624,28.986652,456
Diş Hekimi Remzi Ülgen,34,TRUE,7,40.962215,29.092072,444
Denge Life Psikoloji,34,TRUE,6,41.000712,28.870786,427
Uzm. Dr. Eda Mersinlioğlu,34,TRUE,4,40.980805,29.0426,444
Op. Dr. Belma Şahin,34,TRUE,4,40.960058,29.081792,444
Diş Hekimi Emel Aktan,34,TRUE,7,40.90902,29.161598,446
Dr. Funda Yediel,34,TRUE,7,40.996431,28.842547,427
S. Dent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9605,28.8241,428
Prof. Dr. Kadircan Keskinbora,34,TRUE,4,40.987041,28.871979,428
Dr. Meltem Atılgan,34,TRUE,7,40.987099,28.872512,428
Rad. Dr. Yavuz Atilla,34,TRUE,4,40.981871,29.040817,444
Kirkor İşler Diş Hekimi,34,TRUE,7,40.977016,28.873102,428
Op. Dr. Sina Mengi Estetik & Plastik Cerrahi,34,TRUE,4,40.977086,28.791704,428
Diş Hekimi Birsel Turddaşer,34,TRUE,7,40.877722,29.23538,449
Dişhekimi Tevfik Güldali,34,TRUE,7,40.877703,29.23539,449
Prof. Dr. Adnan Gökçel,34,TRUE,4,40.970683,29.060776,444
Psk. Filiz Ömeroğlu,34,TRUE,6,41.030152,28.804901,447
Diş Hekimi Pınar Türk,34,TRUE,7,40.972695,29.073917,444
Prof. Dr. Selçuk Yücel,34,TRUE,4,40.957974,29.084935,444
Diş Hekimi Ramazan Öztürk,34,TRUE,7,41.056983,28.855228,438
Uzm. Dr. Enis Biçerer,34,TRUE,4,41.076182,29.021472,431
Op. Dr. Ümit Yaşar Çelemli,34,TRUE,4,40.957811,29.08511,444
Op.Dr. Yavuz Haspolat,34,TRUE,4,40.984946,29.050566,444
Diş Hekimi Meral Genç,34,TRUE,7,40.983361,29.063633,444
Fzt. Mehmet Ali Yıldızhan,34,TRUE,4,40.994186,29.038414,444
Diş Hekimi Diler Karakaya,34,TRUE,7,41.02063,29.015487,459
Diş Hekimi Nesrin Cemil,34,TRUE,7,40.890234,29.190435,446
Diş Hekimi Suzan Yavşca,34,TRUE,7,41.049023,28.987291,456
Dr. Banu Kunovaç,34,TRUE,4,41.057606,28.987227,456
Dr. Cem Koca,34,TRUE,4,40.98822,29.028478,444
Dr. Ruhi Yücel,34,TRUE,7,40.998703,28.83435,427
Op. Dr. Banu Göker Özdemir,34,TRUE,4,41.05052,28.989412,456
Pendik Psikoteknik,34,TRUE,10,40.893789,29.245902,449
Diş Hekimi Faruk Haznedaroğlu,34,TRUE,7,40.975193,29.053431,444
Psk. Sibel Altınok,34,TRUE,6,40.970385,29.061258,444
Dentalform,34,TRUE,7,40.96719,29.067002,444
Dr. Kalender Has,34,TRUE,7,41.004273,28.838867,427
Dr. Volkan Özdemir,34,TRUE,7,41.002024,28.859998,427
Giresun Diş Dental Ali Bıçak,34,TRUE,7,40.967427,29.266413,453
Diş Hekimi Ayşegül Sıngın,34,TRUE,7,40.862248,29.295087,449
Estetik Plastik Cerrahi Op. Dr. Cem İnan Bektaş,34,TRUE,4,40.992614,28.869678,428
Dt. Rana Tunca,34,TRUE,7,40.995711,28.869705,428
Diş Hekimi Özkan Soylu,34,TRUE,7,40.890522,29.228706,449
Diş Hekimi Ayçe Banu Dileklen,34,TRUE,7,40.907388,29.160099,446
Dermatoloji Uzmanı Ahu Birol Kocalp,34,TRUE,4,40.972775,29.056625,444
Çocuk Cerrahisi Uzmanı Op. Dr. Barış Bağbancı,34,TRUE,4,41.028837,28.664812,439
Dr. N. Gülnür Ertugay,34,TRUE,7,40.992063,28.903628,460
Dr. Dilek Er,34,TRUE,7,41.014809,28.841833,427
Gelişim Tıp Merkezi,34,TRUE,14,40.963128,29.07592,444
Diş Hekimi Ahad Rüstemoğlu,34,TRUE,7,40.995546,28.871017,428
Pendik İşitme Cihazları,34,TRUE,11,40.878173,29.236523,449
Diş Hekimi Yusuf Türk,34,TRUE,7,40.972674,29.073896,444
Dr. Aygün Salman,34,TRUE,4,40.973784,29.08156,444
Uzm. Dr. Cengiz Büyükuncu,34,TRUE,4,41.056264,28.909147,442
Kent Optik,34,TRUE,5,41.017837,28.627577,435
Dr. Mehmet Karaman,34,TRUE,4,40.969233,29.064543,444
Diş Hekimi Elif Var,34,TRUE,7,40.962195,29.092106,444
Diş Hekimi Güngör Baştunali,34,TRUE,7,40.915079,29.203305,446
Psk. Merve Kılıç Yalçınkaya,34,TRUE,6,40.976605,29.049708,444
Prof. Dr. Emrullah Taşındı Göz Hastalıkları Uzmanı,34,TRUE,4,40.967891,29.054469,444
Prof. Dr. Atilla Setgöz,34,TRUE,7,40.976518,29.049896,444
Beylik Optik,34,TRUE,5,41.006042,28.662381,433
Diş Hekimi Yasin Türk,34,TRUE,7,40.972648,29.073884,444
Diş Hekimi Dr. Önder Kızıldağ,34,TRUE,7,41.044875,29.002815,431
Özgü Optik,34,TRUE,5,41.024124,29.085295,458
Diş Hekimi Sabit Korkmaz,34,TRUE,7,41.011606,28.939573,441
Op. Dr. Ali Aydın,34,TRUE,4,40.962094,29.077748,444
Murat Altun Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,40.969936,29.260154,453
Diş Hekimi Ece Hatip,34,TRUE,7,41.011769,29.017328,459
Op. Dr. İstavri İpsilandis,34,TRUE,4,41.024768,28.857546,426
Dyt. Sahure Özay,34,TRUE,8,41.020139,29.014254,459
Diş Hekimi Saime Dilara Peker,34,TRUE,7,41.178731,28.890451,440
Diş Hekimi Sefa Güneş,34,TRUE,7,41.050375,28.959329,434
Diş Hekimi Şahin Ağırdemir,34,TRUE,7,40.978483,29.114911,424
Uzm. Dr. Hatice Canan Bilge,34,TRUE,4,41.072496,28.666123,429
Doç. Dr. Gürkan Kayabaşoğlu,34,TRUE,4,41.056412,28.624539,435
Net Medikal,34,TRUE,1,41.034592,28.966147,434
Mercek Optik,34,TRUE,5,41.00499,29.196142,450
Öz Erdem Psikoteknik,34,TRUE,10,41.025533,28.940036,441
Diş Hekimi Mesut Hepguler,34,TRUE,7,41.010217,28.940987,441
Bade Optik,34,TRUE,5,41.009403,28.535715,435
Uzman Diş Hekimi Bergin Gökdeniz Toprakçeken,34,TRUE,7,40.923953,29.12997,448
Optik,34,TRUE,5,41.009825,28.968593,441
Bağcılar Ağız ve Diş Sağlığı Polikliniği,34,TRUE,16,41.034253,28.859028,426
Yeni Umut İşitme Cihazları,34,TRUE,11,40.990143,28.871126,428
Göral Optik,34,TRUE,5,40.955136,29.104124,448
Filiz Optik,34,TRUE,5,41.05264,28.987584,456
Diş Hekimi Ömer Büyükmumcu,34,TRUE,7,40.973403,29.056709,444
Diyetisyen Zeynep Işıl Küçükgöncü,34,TRUE,8,40.957588,29.097216,444
Prof. Dr. Eralp Başer,34,TRUE,4,41.053347,28.993265,456
Dr. Hüner Aydın,34,TRUE,4,41.060448,28.998809,456
Dentavita,34,TRUE,2,41.167378,29.057159,451
Dr. Erdoğan Zaim,34,TRUE,4,41.005485,28.852386,427
Dt. H. Sezer Kırca,34,TRUE,7,40.988218,28.871686,428
Diş Hekimi Beyhan Beyhatun,34,TRUE,7,41.024779,29.085966,458
Diş Hekimi Mithat Binici,34,TRUE,7,40.90876,29.161017,446
Akbulut Optik,34,TRUE,5,41.141546,28.462935,436
Uzm. Kl. Psk. Merve Umay Candaş,34,TRUE,6,41.024205,29.037474,459
Fzt. Samet Er,34,TRUE,4,41.082984,28.918026,440
Diş Hekimi Ömer Karamatlı,34,TRUE,7,41.004156,29.044139,444
Diş Hekimi Ahmet Öztürk,34,TRUE,7,40.841384,29.304292,457
Dr. Raşit Özpar,34,TRUE,4,41.053934,28.986857,456
Diş Hekimi Cihan Çiçek,34,TRUE,7,40.973387,29.074871,444
Prof. Dr. Ali Ender Ofluoğlu,34,TRUE,4,40.991849,28.869733,428
Prof. Dr. Emine Derviş,34,TRUE,4,41.058975,28.906693,442
Uzm. Kl. Psk. Ceyda Yanar,34,TRUE,6,40.979493,29.080916,444
Jinekolog Op. Dr. Turgay Karakaya,34,TRUE,4,40.982843,28.872515,428
Damla Optik,34,TRUE,5,41.169567,29.055563,451
Medikal,34,TRUE,1,41.039572,28.825207,426
Dr. Ayhan Yanık,34,TRUE,7,41.000621,28.834126,427
Dr. Özgür Önder,34,TRUE,7,40.981125,29.086347,444
Alg Psikoteknik,34,TRUE,10,40.978723,29.139713,424
Diş Hekimi Murat Okuyan,34,TRUE,7,40.980812,29.089707,444
Diş Hekimi Yeliz Karagöz,34,TRUE,7,40.850575,29.299021,457
Dr. Osman Gazioğlu,34,TRUE,7,41.054386,28.987384,456
Alaska Optik,34,TRUE,5,41.01196,28.696777,439
Op. Dr. Serdar Toksoy,34,TRUE,4,40.949477,29.104702,448
Diş Hekimi Ufuk Akdoğan,34,TRUE,7,40.88922,29.186884,446
Akademi Optik,34,TRUE,5,40.979599,29.109214,424
Doç. Dr. Sebla Gökçe,34,TRUE,4,40.980576,29.110991,424
Op. Dr. Bülent Koç,34,TRUE,4,40.967486,29.06793,444
Özel Yayla Psikoteknik Değerlendirme Merkezi,34,TRUE,10,41.002721,28.864033,427
Dr. Haluk Öztürk,34,TRUE,7,40.981432,29.090996,444
Diş Hekimi Arasın Öğrünç,34,TRUE,7,41.004027,28.931709,441
Ürorad Tıp Merkezi,34,TRUE,14,41.010025,28.945529,441
Diş Hekimi Ali Osman Kaya,34,TRUE,7,40.984448,29.054042,444
Dr. Dt. Barış Tunca,34,TRUE,7,40.995737,28.869659,428
Opr. Dr. İrfan Gözübüyük,34,TRUE,4,40.979902,29.075929,444
Cemre Optik,34,TRUE,5,40.864034,29.293501,449
Yavuz Optik,34,TRUE,5,41.058473,28.988416,456
Dr. Bahar Ayruk,34,TRUE,7,40.987603,28.896226,460
Dr. Seher Aslan,34,TRUE,7,40.883012,29.232246,449
Prof. Dr. Haluk Ander,34,TRUE,4,41.060019,28.986726,456
Uzm. Kl. Psk. Sena Soysal,34,TRUE,6,41.000742,29.102397,424
Uzm. Dr. Ersen Alp Özbalcı,34,TRUE,4,40.978135,28.869434,428
Diş Hekimi Serdar Çakır,34,TRUE,7,40.973767,29.056279,444
Diş Hekimi Gökhan Özbek,34,TRUE,7,41.060071,28.912898,442
Bizim Optik,34,TRUE,5,41.01273,28.93189,441
Diş Hekimi Hande Kutaran Kara,34,TRUE,7,41.025598,29.101282,458
Özel Beykoz Tıp Merkezi,34,TRUE,14,41.139445,29.087051,432
Uzm. Dr. Güneş Ertürk,34,TRUE,4,40.980229,29.043638,444
Diş Hekimi Metin Ünler,34,TRUE,7,40.995354,29.081775,424
Medica Derma,34,TRUE,1,40.877511,29.236171,449
Harbiye Psikoloji,34,TRUE,6,41.049885,28.987334,456
Doç. Dr. Murat Api,34,TRUE,4,41.067711,28.996664,456
Diş Hekimi Mehmet Balcakıran,34,TRUE,7,40.92475,29.131842,448
Dentama,34,TRUE,7,40.926023,29.130093,448
Diş Hekimi Handan Yılmaz,34,TRUE,7,40.957971,29.09631,444
Bakırköy İşitme Cihazları,34,TRUE,11,40.990335,28.871015,428
D Psikiyatri,34,TRUE,6,40.972728,29.056559,444
Özel Aile Hastanesi,34,TRUE,17,40.997635,28.867189,427
Ceodent Diş Estetiği Merkezi,34,TRUE,7,41.048601,29.0762,459
Deva Optik,34,TRUE,5,41.043474,29.005067,431
Op. Dr. Mahmut Karamehmetoğlu,34,TRUE,4,40.990311,28.871188,428
Dharma Med,34,TRUE,1,40.981568,29.083671,444
Feriköy Aktif Beslenme Kulübü,34,TRUE,19,41.05268,28.976015,456
Uzman Diyetisyen Begüm Sevgi,34,TRUE,8,41.020189,29.034308,459
Prof. Dr. H. Oğuz Caymaz,34,TRUE,4,40.980339,29.041719,444
Uzm. Dr. Mohamed Hallak,34,TRUE,4,40.993122,28.8697,428
Özel Sümer Polikliniği,34,TRUE,3,40.984936,28.895549,460
Diş Hekimi Ece Babür,34,TRUE,7,40.8894,29.181886,446
Dr. Benan Oğuz Ortodendi Uzmanı,34,TRUE,7,40.968142,29.066599,444
Diş Hekimi Ayşegül Şahin,34,TRUE,7,41.000155,28.931701,441
Marmara İşitme Cihazı,34,TRUE,11,40.886212,29.260074,449
Odyobest İşitme Cihazları,34,TRUE,11,41.024299,29.084101,458
Uzm. Dr. Mustafa Bayram,34,TRUE,4,40.967656,29.06522,444
Art İşitme Cihazları,34,TRUE,11,41.024233,29.084498,458
Özel Dişhane Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,41.020771,28.866959,443
Özel Diş Bahçesi Ağız ve Diş Sağlığı Polikliniği 2 Atalar,34,TRUE,2,40.900155,29.168734,446
Ortopedi ve Medikal Ürünleri,34,TRUE,1,41.013989,28.870783,443
Psk. Özlem Koç Özden,34,TRUE,6,40.955094,29.090973,444
Dr. Reşat Aydın,34,TRUE,4,41.067055,29.001869,456
Dr. Gülten Hayır Akça,34,TRUE,7,40.994123,28.845495,427
Dr. Hakkı Kumuşoğlu,34,TRUE,4,41.109696,29.022067,451
Dr. Burcu Şahin,34,TRUE,7,41.054062,28.987448,456
Diş Hekimi Sermin Yıldız,34,TRUE,7,40.978366,28.871469,428
Esen Optik,34,TRUE,5,40.88879,29.1847,446
Prof. Dr. Bekir Sıtkı Cebeci,34,TRUE,4,40.978316,29.046862,444
Dr. Volkan Girgin,34,TRUE,6,40.990059,28.870514,428
Diş Hekimi Funda Esin,34,TRUE,7,40.995686,29.080676,424
Aktif İşitme Cihazları,34,TRUE,11,40.991221,29.031078,444
Özel Dünya Tıp Merkezi,34,TRUE,14,41.043707,28.841178,426
Şişli Medikal,34,TRUE,1,41.024113,29.085019,458
Diyetisyen Vildan İzmirli Göncü,34,TRUE,8,40.976492,29.079194,444
Diş Hekimi Resmiye Yıldız,34,TRUE,7,41.067192,28.897684,442
Diş Hekimi Hatice Orhan,34,TRUE,7,41.028221,29.027276,459
Dr. Usame Hejavi,34,TRUE,7,40.992264,28.843611,427
Diş Hekimi Gamze Mohseni,34,TRUE,7,40.959087,29.083849,444
Etki Psikolojik Danışmanlık,34,TRUE,6,41.085001,29.0049,445
Diş Hekimi Harun Ayhan,34,TRUE,7,40.949069,29.105621,448
Op. Dr. Fethi Sarper Mete,34,TRUE,4,41.054675,28.986851,456
Prof. Dr. Suna Büyüköztürk,34,TRUE,4,41.05716,28.997374,456
Diş Hekimi Uzman Oktor Gürol Özyöney,34,TRUE,7,40.977569,29.078374,444
Dünya Göz,34,TRUE,9,40.968555,29.253495,453
Gülden Optik,34,TRUE,5,40.87979,29.261041,449
Dr. Eşref Özer,34,TRUE,4,40.966272,29.069075,444
Dr. Handan Yardımcı,34,TRUE,7,40.980992,29.080723,444
Dr. Enis Keskin,34,TRUE,4,41.046984,28.994231,456
Op. Dr. Alparslan Demir,34,TRUE,4,41.060722,28.988101,456
Vatan Psikoteknik,34,TRUE,10,40.999687,28.931028,441
Op. Dr. Emel Balkan,34,TRUE,4,40.983625,29.108074,424
Diş Hekimi Cevat Çelebi,34,TRUE,7,41.018604,28.945275,441
Diş Hekimi İsa Nuh,34,TRUE,7,41.062741,28.901952,442
Op. Dr. Tamer Gültekin,34,TRUE,4,41.051816,28.991742,456
Dr. İsmet Koçak,34,TRUE,7,41.012209,28.856509,427
Diş Hekimi Sezar Bekarlar,34,TRUE,7,41.011107,28.774651,447
Diş Hekimi Fatih Serük,34,TRUE,7,40.989058,29.032545,444
Dr. Öğr. Üyesi Mehmet Erdil,34,TRUE,4,41.017866,28.911642,460
Kadir Emiroğlu,34,TRUE,7,41.066917,28.997705,456
Dr. Faruk Öncel,34,TRUE,4,41.066987,28.995466,456
Diş Hekimi Erkan Allahverdi,34,TRUE,7,40.890095,29.180979,446
Prof. Dr. Hüseyin Oflaz,34,TRUE,4,40.993432,28.869604,428
Dt. Feza Pamuk Hindioğlu,34,TRUE,7,41.008978,28.948195,441
Teknodent,34,TRUE,7,40.971131,29.060995,444
Uzman Diyetisyen Sernaz Çakır Ercil,34,TRUE,8,40.971374,29.060982,444
Dr. Dilek Kubilay,34,TRUE,4,40.971386,29.060965,444
Uzm. Kl. Psk. Aygün Tuçe Ataş,34,TRUE,6,40.976557,29.050949,444
Diş Hekimi Ohannes Çerkezoğlu,34,TRUE,7,41.0095,28.9453,441
Diş Hekimi Levent İçtem,34,TRUE,7,40.907858,29.253029,449
Uzm. Dr. Toros Abahunı,34,TRUE,4,40.878848,29.235645,449
Diş Hekimi Adnan Gökdoğan,34,TRUE,7,41.023453,29.035354,459
Göraldent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.183379,28.719361,423
Diş Hekimi Özler Halisdemir,34,TRUE,7,41.003318,28.936479,441
Özel Dentoria Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.057982,28.912452,442
Dr. Şuayip Sancaktar,34,TRUE,4,40.966989,29.266141,453
Diş Hekimi Güner Erkan,34,TRUE,7,41.024499,29.101682,458
Uzm. Dr. Zehra Kilitçioğlu,34,TRUE,4,41.018032,28.944271,441
Diş Hekimi Ali Adalı,34,TRUE,7,40.978331,28.8723,428
Dr. Emel Soydan,34,TRUE,7,40.982256,28.87287,428
Dr. Erdinç Bekçi,34,TRUE,7,41.003178,28.852015,427
Jinekolog Dr. Meral Yelkenkaya,34,TRUE,4,41.000316,28.870119,427
Empati Psikoloji-Danışmanlık,34,TRUE,6,41.070015,28.893626,442
Uzm. Dr. Hilal Koral,34,TRUE,4,40.946617,29.113633,448
Dr. Mehmet Siraç Demir,34,TRUE,4,41.018037,28.911461,460
Estetisyen Op. Dr. Ercan Demiray,34,TRUE,4,40.967215,29.066964,444
Uzm. Kl. Psk. Çiğdem Bayram Topal,34,TRUE,6,40.991522,28.869647,428
Diş Hekimi Ali Berkman,34,TRUE,7,40.975154,29.053439,444
Uzm. Dr. Şemuel Sivil,34,TRUE,4,40.963239,29.080432,444
Uzm. Dr. Mustafa İşcan,34,TRUE,4,40.95627,29.088419,444
Lens Medikal,34,TRUE,1,40.995962,29.037538,444
Özel Yenibosna Safa Hastanesi,34,TRUE,17,40.999262,28.838178,427
Doğan Optik,34,TRUE,5,40.992777,28.850058,427
Dyt. Fulya Göldeli,34,TRUE,8,40.957473,29.085691,444
Duy - Me İşitme Cihazları,34,TRUE,11,40.925771,29.132295,448
Dr. Nejat Alioğlu,34,TRUE,4,41.046568,29.002424,431
Op. Dr. Gün Ersu,34,TRUE,4,40.957939,29.085158,444
Diş Hekimi Ayşe Ataman,34,TRUE,7,41.020095,29.014102,459
Özel Öz Aktif Psikoteknik,34,TRUE,10,40.977066,29.123941,424
Uzm. Fizyoterapist İbrahim Mayda,34,TRUE,4,40.990008,28.871311,428
Jinekolog Op.Dr.Hülya Aydoğmuş,34,TRUE,4,40.877704,29.235364,449
Doç. Dr. Yasemin Koyuncu,34,TRUE,4,40.969414,29.064202,444
Emre Optik,34,TRUE,5,41.000843,28.871097,427
Özel Guditem Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9861,28.781401,447
Anaton İşitme Cihazları,34,TRUE,11,41.004797,29.197215,450
Koç Optik,34,TRUE,5,41.072836,28.250826,452
Dr. Kazım Taşçıoğlıu,34,TRUE,4,40.978371,29.04555,444
Özel 34 Psikoteknik,34,TRUE,10,41.020218,28.577,435
Omeda Sağlık Hizmetleri,34,TRUE,1,41.021988,28.944223,441
Prof. Dr. Mustafa Öztürk İç Hastalıkları Uzmanı,34,TRUE,4,41.022057,28.944247,441
Prof. Dr. Ulun Uluğ,34,TRUE,4,40.973083,29.055955,444
Erdem Akgan Diş Hekimi,34,TRUE,7,40.97866,28.869152,428
Diş Hekimi Hülya Cihangir,34,TRUE,7,40.965304,29.087536,444
Diş Hekimi Alper Öztürk,34,TRUE,7,40.966295,29.086634,444
Kartal Acil Medikal,34,TRUE,1,40.912781,29.175444,446
Dr. Süreyya Aydın,34,TRUE,7,40.981042,29.086392,444
Çocuk Diş Hekimi Dr. Nadya Hacınlıoğlu Özpar,34,TRUE,7,41.053992,28.986942,456
Dr. Mehmet Necati Ozçiçek,34,TRUE,7,41.054651,28.987439,456
Gümüş İşitme Cihazları,34,TRUE,11,40.992716,28.870296,428
Dr. Serdar Saraç,34,TRUE,4,40.980337,29.073555,444
Diş Hekimi H. Serhat Atış,34,TRUE,7,41.02434,29.084367,458
Uzm. Kl. Psk. İrem Erdinç,34,TRUE,6,41.052751,28.993496,456
Uzman Psikolog Çağın Mert Öğüt,34,TRUE,6,40.928927,29.309212,449
Nova Polikliniği,34,TRUE,3,40.987105,29.046463,444
Dkt. Zehra Turan,34,TRUE,4,41.086183,28.899706,442
Dr. Hasan Güner,34,TRUE,7,40.990907,28.904008,460
Psk. Pınar Hocaoğlu,34,TRUE,6,41.06226,28.689573,429
Göz Grup - Carrefoursa Avm Şubesi,34,TRUE,5,41.042215,28.890996,430
Yns Fiber Optik Led,34,TRUE,5,40.984103,29.069502,444
Uzm. Dr. Ahmet Uslu,34,TRUE,4,40.980774,28.792947,428
Op. Dr. Alpaslan Kuş,34,TRUE,4,41.094613,28.789098,429
Doç. Dr. Cüneyt Konuralp,34,TRUE,4,40.961256,29.078059,444
Dyt. Gülbu Tokcan,34,TRUE,8,40.982493,29.109516,424
Doç. Dr. Ahu Birol Kocaalp,34,TRUE,4,40.972679,29.05658,444
Özel Dent İst Ağız ve Diş Sağlığı Poliklinik,34,TRUE,2,41.017101,28.943301,441
Diş Hekimi Taner Kuru,34,TRUE,7,40.979211,29.045516,444
Özel Sağ-Med Sağlık Kabini,34,TRUE,18,41.051316,28.84965,426
Naisa Psikoloji,34,TRUE,6,40.96955,29.116952,424
Kirazlı Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.033832,28.833685,426
Diş Hekimi Mehmet Çelt,34,TRUE,7,40.890005,29.181438,446
Dentalplus Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.990781,28.870269,428
Dr. Muhittin Tatlıadım,34,TRUE,4,40.987053,28.871763,428
Dr. Sadık Yılmaz,34,TRUE,7,40.990271,28.871134,428
Uzm. Dr. Eylem Acar,34,TRUE,4,40.969013,29.054407,444
Dr. Osman Ünal,34,TRUE,4,40.877864,29.235759,449
Prof. Dr. Tayfun Bavbek,34,TRUE,4,40.980838,29.042633,444
Op. Dr. Engin Selamioğlu,34,TRUE,4,40.967297,29.068168,444
Diş Hekimi Ali Rıza Aşkın,34,TRUE,7,41.071699,28.888931,430
Doç. Dr. Ayşe Kılınçaslan,34,TRUE,4,40.986604,28.872723,428
Diş Hekimi Erkan Yardımcı,34,TRUE,7,40.978534,28.878222,428
Aynur Ubeydullah Diş Hekimi,34,TRUE,7,41.012558,28.931316,441
Uzm.Dyt.Ayşe Kaplan,34,TRUE,8,40.881117,29.230507,449
Prof. Dr. Mehmet Sungur,34,TRUE,4,40.962989,29.075149,444
Uzm. Dr. Orhan Sarıoğlu,34,TRUE,4,40.972727,29.082426,444
Dr. Kübra Tölev,34,TRUE,4,40.995739,28.870182,428
Diş Hekimi Nilgün Teripoğlu,34,TRUE,7,40.889313,29.182978,446
Gvc Psikoteknik Değerlendirme Merkezi,34,TRUE,10,41.0473,29.007468,431
Diş Hekimi Gökçe Özeren,34,TRUE,7,40.980454,29.042941,444
Medeniyet Medikal,34,TRUE,1,40.98487,29.059371,444
Dr. Yavuz Selim Inal,34,TRUE,7,41.002075,28.860226,427
Özel Kemal Avrasya Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,41.038801,28.878701,438
